strategy,run,metric,batch,value
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,132,0.055841
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,133,0.064622
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,134,0.059126
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,135,0.053932
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,136,0.072241
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,137,0.047225
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,138,0.045724
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,139,0.05142
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,140,0.053079
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,141,0.04908
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,142,0.049169
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,143,0.054014
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,144,0.055675
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,145,0.055891
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,146,0.045129
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,147,0.051386
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,148,0.060743
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,149,0.058436
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,150,0.04208
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,151,0.063114
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,152,0.05315
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,153,0.048577
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,154,0.059112
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,155,0.049965
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,156,0.050789
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,157,0.05103
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,158,0.04008
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,159,0.055147
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,160,0.038809
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,161,0.040598
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,162,0.047422
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,163,0.049508
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,164,0.054126
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,165,0.035593
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,166,0.057313
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,167,0.045577
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,168,0.05546
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,169,0.057792
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,170,0.067516
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,171,0.062632
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,172,0.041891
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,173,0.050292
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,174,0.053213
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,175,0.051914
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,176,0.072373
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,177,0.05745
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,178,0.049943
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,179,0.055301
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,180,0.042287
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,181,0.047246
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,182,0.047448
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,183,0.050371
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,184,0.053574
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,185,0.052392
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,186,0.052509
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,187,0.060208
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,188,0.045544
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,189,0.046617
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,190,0.045194
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,191,0.054108
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,192,0.053247
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,193,0.051853
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,194,0.053305
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,195,0.050119
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,196,0.043849
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,197,0.048985
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,198,0.043563
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,199,0.059362
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,200,0.043446
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,201,0.050542
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,202,0.042101
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,203,0.045044
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,204,0.045436
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,205,0.047273
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,206,0.0397
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,207,0.052585
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,208,0.053405
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,209,0.054374
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,210,0.051872
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,211,0.044436
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,212,0.051569
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,213,0.043251
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,214,0.061174
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,215,0.041627
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,216,0.054342
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,217,0.042517
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,218,0.050029
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,219,0.050327
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,220,0.049824
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,221,0.054955
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,222,0.048982
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,223,0.041808
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,224,0.059882
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,225,0.048594
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,226,0.051939
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,227,0.041335
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,228,0.053973
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,229,0.046987
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,230,0.047701
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,231,0.045781
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,232,0.053872
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,233,0.046753
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,234,0.049678
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,235,0.049357
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,236,0.046145
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,237,0.051401
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,238,0.044669
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,239,0.05796
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,240,0.044519
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,241,0.046988
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,242,0.055557
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,243,0.040928
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,244,0.046012
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,245,0.052981
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,246,0.045171
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,247,0.042384
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,248,0.046684
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,KL Loss,249,0.044755
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,1,4.453658
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,2,2.845738
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,3,2.661103
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,4,2.43815
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,5,2.116085
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,6,1.772784
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,7,1.463856
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,8,1.134574
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,9,0.890143
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,10,0.699569
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,11,0.539673
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,12,0.419079
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,13,0.337393
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,14,0.288738
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,15,0.233359
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,16,0.191538
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,17,0.176264
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,18,0.184401
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,19,0.21617
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,20,0.179732
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,21,0.154037
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,22,0.123861
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,23,0.136758
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,24,0.115145
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,25,0.172791
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,26,0.194532
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,27,0.139442
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,28,0.137234
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,29,0.137447
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,30,0.121486
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,31,0.104037
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,32,0.104465
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,33,0.111436
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,34,0.116541
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,35,0.109166
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,36,0.094895
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,37,0.117283
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,38,0.100349
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,39,0.098674
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,40,0.099595
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,41,0.082341
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,42,0.102256
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,43,0.089125
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,44,0.092766
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,45,0.102555
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,46,0.081823
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,47,0.097825
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,48,0.087731
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,49,0.086189
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,50,0.074504
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,51,0.074143
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,52,0.077033
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,53,0.079411
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,54,0.069131
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,55,0.087902
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,56,0.082788
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,57,0.074889
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,58,0.073483
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,59,0.065831
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,60,0.077208
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,61,0.080439
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,62,0.083286
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,63,0.077519
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,64,0.068404
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,65,0.065564
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,66,0.091254
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,67,0.071446
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,68,0.063945
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,69,0.079387
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,70,0.060983
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,71,0.065376
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,72,0.074548
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,73,0.061295
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,74,0.070945
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,75,0.081313
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,76,0.078234
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,77,0.081224
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,78,0.092278
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,79,0.089303
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,80,0.074537
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,81,0.083615
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,82,0.081749
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,83,0.079809
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,84,0.075095
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,85,0.077623
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,86,0.055406
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,87,0.070144
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,88,0.063523
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,89,0.066333
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,90,0.078302
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,91,0.063762
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,92,0.074248
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,93,0.063026
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,94,0.057322
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,95,0.082021
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,96,0.06423
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,97,0.064707
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,98,0.065354
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,99,0.070207
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,100,0.068804
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,101,0.06078
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,102,0.065923
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,103,0.060306
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,104,0.065573
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,105,0.061787
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,106,0.058974
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,107,0.062735
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,108,0.060399
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,109,0.073152
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,110,0.077865
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,111,0.072441
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,112,0.062897
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,113,0.061758
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,114,0.061367
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,115,0.061749
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,116,0.068632
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,117,0.069756
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,118,0.066286
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,119,0.067791
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,120,0.062718
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,121,0.056531
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,122,0.065522
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,123,0.061892
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,124,0.064217
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,125,0.061403
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,126,0.058696
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,127,0.066119
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,128,0.062212
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,129,0.060059
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,130,0.050975
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,131,0.074921
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,132,0.067306
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,133,0.076925
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,134,0.068059
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,135,0.060763
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,136,0.087277
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,137,0.056024
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,138,0.054191
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,139,0.05769
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,140,0.062659
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,CE Loss,141,0.057303
